,link,classification,category,title,company,salary,min_salary,average_salary,max_salary,location,description,entireDiv,date_posted,Category,Date
10,https://www.seek.com.au//job/73152047?type=standard&ref=search-standalone,hospitality tourism,Other,SOURDOUGH MASTER CLASS PRESENTER,Bourke Street Bakery,$67 – $100 per hour,120600.0,150300.0,180000.0,Sydney NSW,"Looking for someone passionate about sharing there love for Sourdough with Sydneysiders. You must be articulate, high energy and love people.","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Banksmeadow"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-Banksmeadow-NSW-2019?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Banksmeadow"">Banksmeadow</a>, <a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-All-Sydney-NSW?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $67 – $100 per hour"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$67 – $100 per hour</span></span></div></div>]",2024-01-19,Hospitality-tourism - None,08/02/2024
11,https://www.seek.com.au//job/73010736?type=standout&ref=search-standalone,hospitality tourism,Chefs/Cooks,Private Chef in UK-65K-75K HKD monthly,Experis,-,225000.0,227500.0,230000.0,Australia,"Summary:
The ideal candidate should take pleasure in utilizing high-quality, seasonal ingredients to create wholesome meals within a private...","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Australia"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-All-Australia?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Australia"">Australia</a></span></div>]",2024-01-15,Hospitality-tourism - None,08/02/2024
12,https://www.seek.com.au//job/72990174?type=standout&ref=search-standalone,hospitality tourism,Chefs/Cooks,Bistro / Cafe Opportunity (Contract Caterer) AT Workers Blacktown,White Now Consulting,-,225000.0,227500.0,230000.0,Sydney NSW,Busy 300+ pax Bistro & Cafe on offer (plus other Catering Opportunities).  Workers Blacktown have a dedicated and loyal customer base. Strong Business,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Blacktown"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-Blacktown-NSW-2148?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Blacktown"">Blacktown</a>, <a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-All-Sydney-NSW?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>]",2024-01-13,Hospitality-tourism - None,08/02/2024
13,https://www.seek.com.au//job/73197736?type=standout&ref=search-standalone,hospitality tourism,Chefs/Cooks,"Executive Chef, New Opening, Brisbane",Hastings People,-,225000.0,227500.0,230000.0,Melbourne VIC,Stunningly renovated multi-outlet Ivenue in the hear of Brisbane seeks an inspiring Executive Chef,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-All-Melbourne-VIC?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>]",2024-01-22,Hospitality-tourism - None,08/02/2024
14,https://www.seek.com.au//job/72957982?type=standout&ref=search-standalone,hospitality tourism,Chefs/Cooks,"Catering Opportunities (Bistro, Restaurant, Functions)  AT Workers Blacktown",White Now Consulting,-,225000.0,227500.0,230000.0,Sydney NSW,"Multiple exciting opportunities for Food Operators to choose from in: Busy 300+ pax Bistro & Cafe, 290 pax Restaurants, 800 pax Functions Space.","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Blacktown"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-Blacktown-NSW-2148?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Blacktown"">Blacktown</a>, <a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-All-Sydney-NSW?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>]",2024-01-12,Hospitality-tourism - None,08/02/2024
15,https://www.seek.com.au//job/72997869?type=standout&ref=search-standalone,hospitality tourism,Chefs/Cooks,Contract Caterer for 2 Restaurants AT Workers Blacktown,White Now Consulting,-,225000.0,227500.0,230000.0,Sydney NSW,2 x Restaurant opportunities (Totalling 290 pax) at Workers Blacktown. Strong business - room for growth.  Large customer base.  Good $$$,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Blacktown"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-Blacktown-NSW-2148?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Blacktown"">Blacktown</a>, <a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-All-Sydney-NSW?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>]",2024-01-14,Hospitality-tourism - None,08/02/2024
16,https://www.seek.com.au//job/73224918?type=standout&ref=search-standalone,hospitality tourism,Chefs/Cooks,"Head Chef, Cantonese Inspired Restaurant, Brisbane",Hastings People,-,225000.0,227500.0,230000.0,Melbourne VIC,An opportunity for a innovative and creative Chef to lead a contemporary Cantonese inspired fine dining in Brisbane's newest dining destination.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-All-Melbourne-VIC?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>]",2024-01-23,Hospitality-tourism - None,08/02/2024
17,https://www.seek.com.au//job/73197717?type=standout&ref=search-standalone,hospitality tourism,Chefs/Cooks,"Executive Chef, New Opening, Brisbane",Hastings People,-,225000.0,227500.0,230000.0,Sydney NSW,Stunningly renovated multi-outlet Ivenue in the hear of Brisbane seeks an inspiring Executive Chef,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-All-Sydney-NSW?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>]",2024-01-22,Hospitality-tourism - None,08/02/2024
18,https://www.seek.com.au//job/73013261?type=standard&ref=search-standalone,hospitality tourism,Chefs/Cooks,"Exec Chef, Premium Restaurant Group, High Profile Opening, upto $180K+S",Placed Recruitment QLD,-,225000.0,227500.0,230000.0,Brisbane QLD,"Oversee this large project, in a stunning heritage & iconic building, which is part of a growing and well established premium hospitality group.","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Brisbane QLD"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-All-Brisbane-QLD?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Brisbane QLD"">Brisbane QLD</a></span></div>]",2024-01-15,Hospitality-tourism - None,08/02/2024
19,https://www.seek.com.au//job/73156498?type=standout&ref=search-standalone,hospitality tourism,Chefs/Cooks,Offshore Chef,Sodexo,-,225000.0,227500.0,230000.0,Perth WA,"With growth in our Offshore operations, Sodexo are seeking Offshore Chefs to join our Oil & Gas team working across varied offshore facilities.","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Perth WA"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-All-Perth-WA?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Perth WA"">Perth WA</a></span></div>]",2024-01-19,Hospitality-tourism - None,08/02/2024
20,https://www.seek.com.au//job/73464155?type=standard&ref=search-standalone,hospitality tourism,Management,St George Hospital - Wardsperson - Intensive Care - Perm Part Time,South Eastern Sydney Local Health District,-,225000.0,227500.0,230000.0,Sydney NSW,Acceptable proof of vaccination is the Australian Immunisation Register (AIR) Immunisation History Statement or AIR COVID-19 Digital Certificate. B...,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Kogarah"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-Kogarah-NSW-2217?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Kogarah"">Kogarah</a>, <a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-hospitality-tourism/in-All-Sydney-NSW?salarytype=annual&amp;salaryrange=225000-230000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>]",2024-02-01,Hospitality-tourism - None,08/02/2024
